Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
254,Oakland Metro,San Francisco Bay,1/19/2025,019,0.03,0,146,9.5,54.8,34.3,45.7,96,73,91,43.1,2.8,67.6,47.9
254,Oakland Metro,San Francisco Bay,1/20/2025,020,0.11,0,301,6.3,66.7,35,50.6,96,22,50,32.9,5.4,130.2,48.2
254,Oakland Metro,San Francisco Bay,1/21/2025,021,0.07,0,294,6.5,64.6,30.9,45,82,35,64,33.5,2.6,63.6,46.7
254,Oakland Metro,San Francisco Bay,1/22/2025,022,0.08,0,297,7.1,68.5,31.4,46.9,86,36,65,35.8,2.8,66.3,46.2
254,Oakland Metro,San Francisco Bay,1/23/2025,023,0.09,0.01,297,7.3,69.3,37.2,51.7,77,32,56,36.5,3.3,78.6,47
254,Oakland Metro,San Francisco Bay,1/24/2025,024,0.06,0,246,8.7,63,33.5,47.8,94,53,77,40.9,2.9,69.3,47
254,Oakland Metro,San Francisco Bay,1/25/2025,025,0.05,0,178,8.5,57.2,40.9,49.8,91,44,70,40.3,4.6,111.1,48.1
254,Oakland Metro,San Francisco Bay,1/26/2025,026,0.09,0,225,5.8,62.3,33.8,47.5,78,26,51,30.6,6.9,164.7,47.8
254,Oakland Metro,San Francisco Bay,1/27/2025,027,0.08,0,306,6.2,61.1,29.6,43.8,81,40,64,32.5,2.9,68.7,46.1
254,Oakland Metro,San Francisco Bay,1/28/2025,028,0.08,0,311,8.6,60.6,33.8,47,90,58,79,40.7,3.9,93,46.2
254,Oakland Metro,San Francisco Bay,1/29/2025,029,0.04,0,168,9.6,57.4,39.3,48.7,90,65,82,43.4,4.5,108.5,48.1
254,Oakland Metro,San Francisco Bay,1/30/2025,030,0.03,0,145,8.8,57.2,40,48.3,90,60,76,41.2,2.9,69,48.3
254,Oakland Metro,San Francisco Bay,1/31/2025,031,0.01,0.22,45,10.9,54.2,45.5,49.9,97,80,89,46.9,5.4,130.2,48.4
256,Lancaster,Los Angeles Basin,1/1/2025,001,0.06,0,296,4.3,62.6,23.7,39.2,80,29,52,23.3,3.2,77.6,47
256,Lancaster,Los Angeles Basin,1/2/2025,002,0.06,0,297,3.9,65.7,22.4,40.3,76,25,46,21.2,2.9,70.7,46.3
256,Lancaster,Los Angeles Basin,1/3/2025,003,0.07,0,207,4.8,68.1,32.7,47,79,16,44,26.3,7,167.5,46.2
256,Lancaster,Los Angeles Basin,1/4/2025,004,0.07,0,273,6.2,60.2,32.5,46.8,76,32,57,32.3,6.1,146,47.1
256,Lancaster,Los Angeles Basin,1/5/2025,005,0.07,0,282,4.1,62.5,24,40,77,27,49,22.3,3.5,85,46.6
256,Lancaster,Los Angeles Basin,1/6/2025,006,0.1,0,291,4.9,69.7,25.3,45.3,73,24,47,26.4,6.3,151,46.1
256,Lancaster,Los Angeles Basin,1/7/2025,007,0.14,0,263,4.9,58.6,31.2,47.8,84,23,43,26.6,12.6,301.4,46.6
256,Lancaster,Los Angeles Basin,1/8/2025,008,0.11,0,301,3.1,57.3,22.9,43.2,50,20,33,15.8,7,168.8,45.9
256,Lancaster,Los Angeles Basin,1/9/2025,009,0.09,0,316,2.7,62.8,17.7,39.7,67,16,33,13.1,6.6,159,44.2
256,Lancaster,Los Angeles Basin,1/10/2025,010,0.08,0,311,3.4,60.6,24.9,44.8,57,20,33,17.6,5.1,121.2,44.8
256,Lancaster,Los Angeles Basin,1/11/2025,011,0.1,0,314,3.5,59.9,25.7,45,52,22,34,18.7,7,166.9,45.7
256,Lancaster,Los Angeles Basin,1/12/2025,012,0.08,0,317,3,53.5,17.2,34.4,73,24,44,14.7,5.2,125.1,44
256,Lancaster,Los Angeles Basin,1/13/2025,013,0.09,0,321,2.7,51,20.5,34.5,58,24,39,12.3,6.8,162,42.5
256,Lancaster,Los Angeles Basin,1/14/2025,014,0.07,0,320,2.7,54.4,14,33.7,69,24,40,12.3,4.5,109.1,41.5
256,Lancaster,Los Angeles Basin,1/15/2025,015,0.11,0,324,2.8,60.6,17.5,38.8,62,19,35,13.3,7.1,170.1,41.5
256,Lancaster,Los Angeles Basin,1/16/2025,016,0.07,0,323,2.4,62.5,15,35.3,61,16,35,10.3,3.6,85.8,41.4
256,Lancaster,Los Angeles Basin,1/17/2025,017,0.14,0,320,3.5,63.5,29.3,45,63,20,34,18.5,9.9,237.7,41.7
256,Lancaster,Los Angeles Basin,1/18/2025,018,0.07,0,318,3.9,62.4,23.9,40.9,74,24,45,21.1,4,96.9,42.6
256,Lancaster,Los Angeles Basin,1/19/2025,019,0.09,0,333,3.3,65.5,18.5,39.3,69,14,41,17.4,6.3,150.2,42.7
256,Lancaster,Los Angeles Basin,1/20/2025,020,0.13,0,332,2.5,55.8,18,37.4,71,15,33,11.3,9.2,220.4,42.5
256,Lancaster,Los Angeles Basin,1/21/2025,021,0.09,0,339,1.6,54.9,16.3,34.2,47,12,24,1.1,6.1,145.4,41.3
256,Lancaster,Los Angeles Basin,1/22/2025,022,0.08,0,329,1.7,62.9,14.9,34.4,53,11,25,2.3,4.1,98.8,40.6
256,Lancaster,Los Angeles Basin,1/23/2025,023,0.12,0,344,1.5,60.7,13.4,37.1,55,9,20,-0.5,6.4,152.7,40.6
256,Lancaster,Los Angeles Basin,1/24/2025,024,0.07,0,342,1.4,60,14.5,35.8,41,9,20,-1.1,3.3,79.4,40.5
256,Lancaster,Los Angeles Basin,1/25/2025,025,0.09,0,110,4,56.3,31.2,47.9,78,13,36,22,10.7,256.8,41.2
256,Lancaster,Los Angeles Basin,1/26/2025,026,0.02,0.1,115,6.9,48.4,36.2,40.9,91,61,80,35.1,7.4,178.3,42.1
256,Lancaster,Los Angeles Basin,1/27/2025,027,0.04,0.36,241,6.7,49,30.2,38.7,94,61,84,34.2,5.1,122.4,43
256,Lancaster,Los Angeles Basin,1/28/2025,028,0.09,0,338,5.1,56.7,27.7,40.1,91,34,61,27.6,6.5,156.7,43.1
256,Lancaster,Los Angeles Basin,1/29/2025,029,0.08,0,359,5.3,60.3,24.3,40.6,90,24,61,28.4,5.1,121.5,43
256,Lancaster,Los Angeles Basin,1/30/2025,030,0.08,0,357,6.1,59.8,26,40.4,93,35,71,31.8,3.9,94.1,43.5
256,Lancaster,Los Angeles Basin,1/31/2025,031,0.07,0,306,5.4,63.8,22.6,41.5,92,32,61,28.9,3.6,86,43.7
257,Ridgecrest,Bishop,1/1/2025,001,,0,271,3.8,63.2,29.6,45.1,63,20,37,20.3,1.4,33.9,54.6
257,Ridgecrest,Bishop,1/2/2025,002,,0,276,3.5,66.4,29.2,44.8,55,19,35,18.7,1.3,31.2,54.3
257,Ridgecrest,Bishop,1/3/2025,003,,0,223,3.9,68.9,29.8,49.7,52,13,32,21.1,2.8,67.4,54.1
257,Ridgecrest,Bishop,1/4/2025,004,,0,258,2.9,64.1,36.9,51.7,37,14,22,14.5,2.2,53.8,55.3
257,Ridgecrest,Bishop,1/5/2025,005,,0,272,2.9,66.3,26.4,45,54,14,29,14.4,1.3,30,54.3
257,Ridgecrest,Bishop,1/6/2025,006,,0,284,3.2,65.2,27,45.1,52,18,31,16.2,1.8,42,53.9
257,Ridgecrest,Bishop,1/7/2025,007,,0,277,4.2,59.8,42.7,54.2,50,18,29,22.9,10.2,245.5,54.7
257,Ridgecrest,Bishop,1/8/2025,008,,0,286,2,63.6,31.8,51.7,26,8,15,5.8,5.1,122.8,55.2
257,Ridgecrest,Bishop,1/9/2025,009,,0,302,1.9,70,24.6,49.4,35,7,16,5.2,3.4,80.8,54.2
257,Ridgecrest,Bishop,1/10/2025,010,,0,296,2.4,63.2,29.8,48.1,37,12,21,9.8,1.6,38.7,54.7
257,Ridgecrest,Bishop,1/11/2025,011,,0,299,2.2,64.6,24,45.5,41,10,21,8.1,2.6,61.7,54.1
257,Ridgecrest,Bishop,1/12/2025,012,,0,301,2.3,58.8,27.2,44.1,42,16,23,9,2.5,59.8,53.9
257,Ridgecrest,Bishop,1/13/2025,013,,0,304,2.4,55,25.2,40.8,44,16,28,10.1,3.1,73.3,52.8
257,Ridgecrest,Bishop,1/14/2025,014,,0,304,2.2,57,18.3,37.3,48,16,30,8.5,1.5,35.1,51.7
257,Ridgecrest,Bishop,1/15/2025,015,,0,306,2.6,63.7,20.5,42.2,55,16,29,11.9,2.6,61.8,51.2
257,Ridgecrest,Bishop,1/16/2025,016,,0,310,2.5,64.5,21.4,41.5,53,12,28,10.8,1.1,27.4,51.5
257,Ridgecrest,Bishop,1/17/2025,017,,0,308,2.6,65.3,20.8,42,48,15,29,12,1.4,32.5,51.5
257,Ridgecrest,Bishop,1/18/2025,018,,0,316,2.7,63.9,21.4,41.7,55,15,31,13,1.5,35.2,51.6
257,Ridgecrest,Bishop,1/19/2025,019,,0,316,2.4,61.3,20.7,39.9,51,16,29,10.4,1.3,31.4,51.3
257,Ridgecrest,Bishop,1/20/2025,020,,0,327,1.9,58.1,25.1,44.7,42,10,19,4.9,4.6,110.6,50.9
257,Ridgecrest,Bishop,1/21/2025,021,,0,329,1.3,56.6,19,36.8,35,8,17,-3.8,1.3,30.1,50.6
257,Ridgecrest,Bishop,1/22/2025,022,,0,331,1.3,63.6,15.8,37.8,37,7,17,-3.4,1.6,37.3,49.9
257,Ridgecrest,Bishop,1/23/2025,023,,0,333,1.2,62.7,17.3,39.9,36,6,14,-4.8,1.8,42.3,49.7
257,Ridgecrest,Bishop,1/24/2025,024,,0,332,1.1,61.5,17.9,39.7,30,6,14,-5.8,1.2,29.7,49.7
257,Ridgecrest,Bishop,1/25/2025,025,,0,191,3.2,58.2,26.4,43.8,65,11,33,16.4,3.3,79.9,49.9
257,Ridgecrest,Bishop,1/26/2025,026,,0.01,140,6.6,48.8,35.4,42.2,83,51,72,33.8,2.1,49.4,50.6
257,Ridgecrest,Bishop,1/27/2025,027,,0.12,287,6,56.2,35.5,45.4,83,30,58,31.6,1.9,44.6,51
257,Ridgecrest,Bishop,1/28/2025,028,,0,316,4.9,60.2,32.2,45.5,82,21,47,26.7,2,47,51
257,Ridgecrest,Bishop,1/29/2025,029,,0,348,4.3,65.2,31.6,47.7,79,14,38,23.4,2,47.5,51.2
257,Ridgecrest,Bishop,1/30/2025,030,,0,350,4.5,64.9,25.9,44.7,74,23,45,24.4,1.2,29.6,51
257,Ridgecrest,Bishop,1/31/2025,031,,0,285,5,62.1,26.2,43.4,79,29,53,27.2,1.3,30,50.8
258,Lemon Cove,San Joaquin Valley,1/1/2025,001,0.05,0,210,9.8,59.1,40.2,48.3,95,66,85,44,2.8,66.6,54
258,Lemon Cove,San Joaquin Valley,1/2/2025,002,0.05,0,228,10,64,41.2,49.4,93,57,83,44.4,3,70.8,53.1
258,Lemon Cove,San Joaquin Valley,1/3/2025,003,0.05,0.04,183,10.6,72.8,43.6,54,95,36,75,46.1,3.1,74,53.7
258,Lemon Cove,San Joaquin Valley,1/4/2025,004,0.01,0.01,83,9.9,54.2,40.7,46.2,98,75,93,44.3,2.2,52.3,53.6
258,Lemon Cove,San Joaquin Valley,1/5/2025,005,0.05,0,230,8.9,59.4,37.3,46.9,93,61,82,41.6,2.8,66.4,51.7
258,Lemon Cove,San Joaquin Valley,1/6/2025,006,0.05,0,215,9.9,60.5,38.7,49.2,93,62,83,44.2,2.5,60,51.9
258,Lemon Cove,San Joaquin Valley,1/7/2025,007,0.04,0,184,10.6,60,42.3,50.1,94,65,86,46,2.5,58.8,53.8
258,Lemon Cove,San Joaquin Valley,1/8/2025,008,0.05,0,232,8.7,62.3,38.6,47.9,93,52,77,40.9,3.1,75.1,52.5
258,Lemon Cove,San Joaquin Valley,1/9/2025,009,0.06,0,250,7.9,62.2,37.8,47.5,86,51,71,38.5,3.6,87.5,51.2
258,Lemon Cove,San Joaquin Valley,1/10/2025,010,0.07,0,256,6.9,71,39,51.6,79,25,53,35,3.7,89.3,51
258,Lemon Cove,San Joaquin Valley,1/11/2025,011,0.06,0,247,7.4,61.2,32.8,46.6,89,46,69,36.9,3.3,78.8,50.8
258,Lemon Cove,San Joaquin Valley,1/12/2025,012,0.06,0,257,7,60.5,36.1,45.8,87,37,67,35.3,3.2,76.3,50
258,Lemon Cove,San Joaquin Valley,1/13/2025,013,0.07,0,262,6.3,59.3,37.1,45.9,77,37,60,32.7,4.1,97.6,49
258,Lemon Cove,San Joaquin Valley,1/14/2025,014,0.07,0,263,6.4,61.6,32.7,45.5,82,35,61,33,3.1,75.3,48.6
258,Lemon Cove,San Joaquin Valley,1/15/2025,015,0.07,0,269,6.7,65.1,35.9,48.5,74,36,58,34.2,3.6,85.8,48.7
258,Lemon Cove,San Joaquin Valley,1/16/2025,016,0.07,0,271,6.3,65.8,37.8,49.7,70,26,51,32.6,3.5,82.9,49.2
258,Lemon Cove,San Joaquin Valley,1/17/2025,017,0.07,0,348,7.3,69.3,40.2,53.3,78,32,53,36.5,3.1,73.3,50
258,Lemon Cove,San Joaquin Valley,1/18/2025,018,0.07,0,264,7.2,61.8,34.5,47,83,42,65,35.9,3.2,76.6,49.4
258,Lemon Cove,San Joaquin Valley,1/19/2025,019,0.06,0,262,7.5,61.2,35.7,46.4,82,48,70,37,3.7,88.7,49.3
258,Lemon Cove,San Joaquin Valley,1/20/2025,020,0.06,0,262,7.7,59.9,36.5,45.4,89,51,74,37.8,3.1,74,49.2
258,Lemon Cove,San Joaquin Valley,1/21/2025,021,0.07,0,281,6.9,64.1,36.2,47.4,78,38,62,35.1,3.6,85.7,48.9
258,Lemon Cove,San Joaquin Valley,1/22/2025,022,0.07,0,279,7.1,63.4,34.4,46.8,81,41,65,35.7,3.7,88.2,49
258,Lemon Cove,San Joaquin Valley,1/23/2025,023,0.08,0,289,7.1,69.9,34.1,49.5,76,33,59,35.6,3.8,92.2,49.2
258,Lemon Cove,San Joaquin Valley,1/24/2025,024,0.08,0,267,6.1,70.3,41.5,51.8,67,27,47,32.1,3.9,93,49.8
258,Lemon Cove,San Joaquin Valley,1/25/2025,025,0.06,0.15,190,7.4,60.6,38.9,49.2,83,45,62,36.7,3.7,88.1,50.1
258,Lemon Cove,San Joaquin Valley,1/26/2025,026,0.03,0,153,8.4,55.1,43.7,47.8,90,59,75,40.2,3.4,81.5,50.2
258,Lemon Cove,San Joaquin Valley,1/27/2025,027,0.05,0,207,8.1,56.7,38.3,45.2,95,52,79,39.1,2.7,64.5,50.4
258,Lemon Cove,San Joaquin Valley,1/28/2025,028,0.07,0,299,7.2,58.7,35.6,45.2,87,46,70,36,3,72.2,49.3
258,Lemon Cove,San Joaquin Valley,1/29/2025,029,0.08,0,306,6.9,63,36.4,47.5,83,36,62,35,3,72.3,49.4
258,Lemon Cove,San Joaquin Valley,1/30/2025,030,0.07,0,302,7.3,62.4,35.2,46.7,85,43,67,36.5,3,72.3,49.6
258,Lemon Cove,San Joaquin Valley,1/31/2025,031,0.06,0,229,8.5,61.4,36.3,49.7,87,49,70,40.4,2.8,66.6,50.1
259,Ferndale Plain,North Coast Valleys,1/1/2025,001,0,0.81,34,11.7,53.2,43.9,48.9,100,93,99,48.6,9,215.2,49.3
259,Ferndale Plain,North Coast Valleys,1/2/2025,002,0.01,0.22,53,15.2,60.7,52.9,56.5,100,92,98,55.8,5.5,131.1,51.5
259,Ferndale Plain,North Coast Valleys,1/3/2025,003,0.02,1.37,125,12.1,58.6,46.2,51,100,77,95,49.6,5.6,134.1,53.1
259,Ferndale Plain,North Coast Valleys,1/4/2025,004,0.03,0.02,132,11.4,55.8,45.7,49.9,100,80,93,47.9,6.6,158.4,52
259,Ferndale Plain,North Coast Valleys,1/5/2025,005,0.03,0.25,126,13.2,61,50.2,53.8,100,83,93,51.8,5.9,140.7,52.4
259,Ferndale Plain,North Coast Valleys,1/6/2025,006,0.02,0.05,99,13.9,55.7,51.3,53.4,100,100,100,53.4,3.5,84.4,53.9
259,Ferndale Plain,North Coast Valleys,1/7/2025,007,0.03,0,153,10.8,58.1,37.2,47.4,100,80,97,46.5,4.2,101,53.1
259,Ferndale Plain,North Coast Valleys,1/8/2025,008,0.04,0,188,9.7,58.2,36.5,45.5,100,70,93,43.8,4.4,105.2,51.3
259,Ferndale Plain,North Coast Valleys,1/9/2025,009,0.05,0,222,10.6,66,39,48.4,100,63,91,46,4.8,115.5,50.6
259,Ferndale Plain,North Coast Valleys,1/10/2025,010,0.01,0.02,92,11,54.1,39,47.8,100,86,98,47.1,6.5,156.9,50.5
259,Ferndale Plain,North Coast Valleys,1/11/2025,011,0.05,0,224,9.4,52.5,37.2,47.9,94,74,83,43,8.1,193.4,50.1
259,Ferndale Plain,North Coast Valleys,1/12/2025,012,0.05,0,223,8.6,52.3,31.9,45,99,73,85,40.7,6.1,147.6,48.8
259,Ferndale Plain,North Coast Valleys,1/13/2025,013,0.05,0,204,8.1,60.2,31.7,42.2,100,56,89,39.1,4.7,113,48
259,Ferndale Plain,North Coast Valleys,1/14/2025,014,0.05,0,220,8.6,60.5,34.2,43.4,100,60,90,40.6,4.9,117.5,47.3
259,Ferndale Plain,North Coast Valleys,1/15/2025,015,0.04,0,222,9.3,52.9,32.7,42.9,100,89,99,42.7,3.4,82,47.3
259,Ferndale Plain,North Coast Valleys,1/16/2025,016,0.04,0.01,202,9.8,53.6,33.9,44.1,100,91,100,44.1,4,95.1,47.6
259,Ferndale Plain,North Coast Valleys,1/17/2025,017,0.01,0,83,9.3,49.4,33.8,43.5,100,86,97,42.6,4,96.5,48.6
259,Ferndale Plain,North Coast Valleys,1/18/2025,018,0.04,0,233,8.9,50.9,33.2,42.1,100,84,98,41.5,3.9,94.3,47.3
259,Ferndale Plain,North Coast Valleys,1/19/2025,019,0.04,0,212,8.7,49.5,33.3,41.6,100,85,97,40.9,3.8,91.5,48.1
259,Ferndale Plain,North Coast Valleys,1/20/2025,020,0.06,0,251,7.8,64.1,33.7,42.3,100,50,85,38.1,5.5,132.2,46.9
259,Ferndale Plain,North Coast Valleys,1/21/2025,021,0.06,0,203,8.4,56.5,34.4,44.2,100,57,86,40.2,4.1,97.4,46.7
259,Ferndale Plain,North Coast Valleys,1/22/2025,022,0.05,0,256,7.7,57.1,31.7,41.2,100,56,88,37.9,5,119.8,45.7
259,Ferndale Plain,North Coast Valleys,1/23/2025,023,0.06,0,254,8.6,60.7,34.7,44.1,100,56,88,40.8,4.6,109.5,45.9
259,Ferndale Plain,North Coast Valleys,1/24/2025,024,0.04,0,190,9.2,52.3,33.9,44.5,100,78,92,42.5,7.1,170.7,46.8
259,Ferndale Plain,North Coast Valleys,1/25/2025,025,0.08,0,269,6.4,53.3,29.4,39.9,100,42,77,33.2,6.2,147.6,46
259,Ferndale Plain,North Coast Valleys,1/26/2025,026,0.06,0,256,5.6,55.3,25.4,38.2,96,33,71,29.6,4.7,113.5,43.9
259,Ferndale Plain,North Coast Valleys,1/27/2025,027,0.07,0,273,6.3,57.1,30.3,40.1,96,45,75,32.8,4.8,115.5,43.6
259,Ferndale Plain,North Coast Valleys,1/28/2025,028,0.06,0,269,8.1,53.6,30.4,41.3,100,65,91,39,4,96.6,43.8
259,Ferndale Plain,North Coast Valleys,1/29/2025,029,0.05,0,235,8.8,50.2,34.9,42.8,100,78,95,41.3,3.9,92.6,45.8
259,Ferndale Plain,North Coast Valleys,1/30/2025,030,0.05,0,256,9.3,54.8,41.8,46.7,100,67,85,42.6,4.7,114,46.9
259,Ferndale Plain,North Coast Valleys,1/31/2025,031,0.01,0.5,58,12.3,56.3,47.7,51,100,79,97,50.1,7.8,188,48.4
260,Montague,Northeast Plateau,1/1/2025,001,0.01,0.01,88,6.9,43.6,31.8,36.4,100,85,94,35,4,95.4,40.9
260,Montague,Northeast Plateau,1/2/2025,002,0.01,0,69,8.9,48.2,38.2,42.6,100,88,96,41.4,4.5,107.4,42.1
260,Montague,Northeast Plateau,1/3/2025,003,0.01,0.01,63,8.2,47.8,30.9,40.9,100,83,95,39.5,4.4,105.2,43.1
260,Montague,Northeast Plateau,1/4/2025,004,0.01,0,64,7.3,44.6,31.9,38.9,96,82,90,36.3,2.7,64.6,42.2
260,Montague,Northeast Plateau,1/5/2025,005,0.02,0,120,8.3,48.3,37.2,42,100,76,92,39.7,2.4,57.3,42.9
260,Montague,Northeast Plateau,1/6/2025,006,0.01,0,92,8.4,48.2,31.3,40.3,100,87,99,40,3.4,82.7,43.5
260,Montague,Northeast Plateau,1/7/2025,007,0.03,0,183,5.9,44.9,22.8,32.8,100,74,93,30.9,3.3,79.9,42
260,Montague,Northeast Plateau,1/8/2025,008,0.03,0,196,5.4,47.2,21.4,31.9,100,59,89,29.1,2.7,65.1,40.6
260,Montague,Northeast Plateau,1/9/2025,009,0.04,0,228,5.6,50.3,20,32.6,100,58,89,29.7,2.9,70.1,39.5
260,Montague,Northeast Plateau,1/10/2025,010,0.02,0,144,6.9,46,29,39,100,78,86,35.2,5.2,123.7,39
260,Montague,Northeast Plateau,1/11/2025,011,0.04,0,233,5,44.7,20.7,31.8,98,56,83,27.3,4,95.3,38.5
260,Montague,Northeast Plateau,1/12/2025,012,0.04,0,238,4.9,44.2,17.8,31.1,98,58,83,26.5,4,94.8,37.5
260,Montague,Northeast Plateau,1/13/2025,013,0.04,0,222,4.7,44.9,22,32.9,94,51,74,25.5,3.4,80.4,37.1
260,Montague,Northeast Plateau,1/14/2025,014,0.04,0,235,4.7,46.7,17.9,30.4,98,54,83,25.8,2.4,58.5,36.6
260,Montague,Northeast Plateau,1/15/2025,015,0.04,0,239,5.3,51.8,20,33.3,98,52,82,28.3,2.5,60,36.1
260,Montague,Northeast Plateau,1/16/2025,016,0.04,0,244,5.6,53.1,20.4,34,100,54,85,30,2.5,60.4,35.9
260,Montague,Northeast Plateau,1/17/2025,017,0.04,0,236,5.5,50.4,18.7,32.4,100,61,88,29.3,2.8,67,35.7
260,Montague,Northeast Plateau,1/18/2025,018,0.04,0,250,4.6,47.7,17.5,30,98,50,81,24.8,2.3,55.5,35.5
260,Montague,Northeast Plateau,1/19/2025,019,0.04,0,255,4.5,47.8,15.9,31,98,51,76,24.5,3.4,82.3,35
260,Montague,Northeast Plateau,1/20/2025,020,0.06,0,261,3.6,45.7,19.1,32.3,91,38,58,19.1,4.7,113.5,34.7
260,Montague,Northeast Plateau,1/21/2025,021,0.04,0,263,3.7,47.1,12.1,28.2,92,42,71,20.2,3,72.6,34.3
260,Montague,Northeast Plateau,1/22/2025,022,0.05,0,260,3.9,48.9,14.9,29.5,94,36,70,21,2.4,57,34
260,Montague,Northeast Plateau,1/23/2025,023,0.05,0,255,4.2,51.7,16.2,31.9,95,36,69,23,2.7,66,33.7
260,Montague,Northeast Plateau,1/24/2025,024,0.06,0,267,4.3,53.5,22.9,36.3,93,22,59,23.4,6.4,154.7,33.7
260,Montague,Northeast Plateau,1/25/2025,025,0.1,0,281,2.6,42.4,25.9,33.6,53,26,40,12.1,13.3,319.4,33.7
260,Montague,Northeast Plateau,1/26/2025,026,0.07,0,263,2.5,46.7,21,32.9,62,25,40,11.3,6.3,150.2,33.6
260,Montague,Northeast Plateau,1/27/2025,027,0.05,0,281,2.9,48.1,11.6,27.3,88,28,58,14.6,2.7,64.9,33.4
260,Montague,Northeast Plateau,1/28/2025,028,0.05,0,287,3.2,49.9,11.3,28.1,91,29,61,16.3,2.7,65.8,33.1
260,Montague,Northeast Plateau,1/29/2025,029,0.05,0,291,3.5,52.5,12.8,29.1,93,32,65,18.9,2.6,62.7,32.9
260,Montague,Northeast Plateau,1/30/2025,030,0.05,0,277,4,51.8,12.6,32.1,92,36,66,22,3,71.5,32.7
260,Montague,Northeast Plateau,1/31/2025,031,0.02,0.1,69,7.2,45.1,37.3,40.6,94,57,84,36.1,8,192.6,32.8
261,Gazelle,Northeast Plateau,1/1/2025,001,0.01,0,88,6.7,44.4,31.8,37.8,97,75,87,34.2,1,24.2,40.1
261,Gazelle,Northeast Plateau,1/2/2025,002,0.01,0,92,8.8,50,34.1,43,99,83,93,41.1,1,24.1,41.3
261,Gazelle,Northeast Plateau,1/3/2025,003,0.02,0.01,102,7.6,50.7,29,42.6,93,62,82,37.5,1,24,42.8
261,Gazelle,Northeast Plateau,1/4/2025,004,0.01,0,91,6.7,45.3,30,38.9,93,74,84,34.4,1,24.3,41.7
261,Gazelle,Northeast Plateau,1/5/2025,005,0.02,0,137,7.6,49.4,31.4,40.9,98,73,88,37.6,1,25.1,42.1
261,Gazelle,Northeast Plateau,1/6/2025,006,0.01,0,69,7.9,45.4,27.8,38.6,100,91,99,38.4,1,24.3,42.7
261,Gazelle,Northeast Plateau,1/7/2025,007,0.03,0,203,5.7,45.4,22.6,32.7,100,69,91,30.4,1,24.9,41.2
261,Gazelle,Northeast Plateau,1/8/2025,008,0.03,0,205,5.3,47,20.9,31.1,98,65,89,28.4,1,24.2,39.9
261,Gazelle,Northeast Plateau,1/9/2025,009,0.04,0,238,5.3,51.7,20.7,32.3,98,54,86,28.6,1.1,25.4,38.9
261,Gazelle,Northeast Plateau,1/10/2025,010,0.02,0.05,189,7,46.1,30.6,39.5,98,76,85,35.4,1,24.3,38.9
261,Gazelle,Northeast Plateau,1/11/2025,011,0.03,0,242,4.8,44.5,21.6,30.6,96,54,83,26.2,1.1,26.7,38.6
261,Gazelle,Northeast Plateau,1/12/2025,012,0.03,0,240,4.7,43.7,17.1,28.9,96,65,87,25.5,1,24.1,37.3
261,Gazelle,Northeast Plateau,1/13/2025,013,0.03,0,224,4.5,43,21.5,30.5,94,55,78,24.6,1.1,25.7,36.7
261,Gazelle,Northeast Plateau,1/14/2025,014,0.03,0,241,4.6,47,17.9,29.1,95,56,85,25.3,1.3,30.6,36.3
261,Gazelle,Northeast Plateau,1/15/2025,015,0.04,0,244,5,51.5,20.3,31.8,95,51,83,27.3,1.1,25.7,36
261,Gazelle,Northeast Plateau,1/16/2025,016,0.04,0,245,5.4,52.8,21,32.5,97,56,86,28.8,1,24.8,36.1
261,Gazelle,Northeast Plateau,1/17/2025,017,0.04,0,264,5.3,50.1,19.4,31.4,98,58,89,28.4,1.1,26.8,36.1
261,Gazelle,Northeast Plateau,1/18/2025,018,0.04,0,255,4.5,46,16.4,28.1,97,57,86,24.3,1.1,25.4,35.8
261,Gazelle,Northeast Plateau,1/19/2025,019,0.04,0,262,4.3,47.3,15.6,27.9,97,57,84,23.5,1,24.7,35.3
261,Gazelle,Northeast Plateau,1/20/2025,020,0.04,0,268,3.5,44.7,14.2,26.9,90,38,70,18.5,1.1,25.7,34.9
261,Gazelle,Northeast Plateau,1/21/2025,021,0.04,0,266,3.7,47.3,13.4,26.6,91,46,76,20.2,1.1,26.5,34.4
261,Gazelle,Northeast Plateau,1/22/2025,022,0.04,0,265,3.9,48.4,15.6,27.8,92,40,75,20.9,1,25.1,34.2
261,Gazelle,Northeast Plateau,1/23/2025,023,0.04,0,262,4.1,51.6,17.5,30.4,92,38,72,22.5,1,24.1,34.2
261,Gazelle,Northeast Plateau,1/24/2025,024,0.04,0,258,4.5,53.4,22.7,34.4,91,35,67,24.7,1,24.1,34.4
261,Gazelle,Northeast Plateau,1/25/2025,025,0.04,0,285,2.7,41.3,15.2,31.1,75,29,46,12.9,1,24.3,34.3
261,Gazelle,Northeast Plateau,1/26/2025,026,0.04,0,267,2.5,42.2,15,28.6,77,29,48,11.3,1,24.2,33.9
261,Gazelle,Northeast Plateau,1/27/2025,027,0.04,0,285,3,46.4,11.2,25.4,86,33,64,15,1,24.5,33.7
261,Gazelle,Northeast Plateau,1/28/2025,028,0.05,0,291,3.3,48.7,11.4,26.1,89,32,68,16.9,1,24.9,33.5
